名前を略さずに書きなさい。,Recognition,(3),Japanese::Vocabulary,2010-09-27,(new),(new),0
汚染,Recognition,2014-12-18,Japanese::Vocabulary,2012-10-15,175%,"3,7 months",21
皮,Recognition,2014-11-29,Japanese::Vocabulary,2012-10-15,150%,"3,8 months",18
方向,Recognition,2014-11-18,Japanese::Vocabulary,2011-02-23,190%,"3,8 months",19
展覧会,Recognition,2015-01-29,Japanese::Vocabulary,2012-10-15,160%,"3,8 months",23
昨日,Recognition,2014-11-19,Japanese::Vocabulary,2010-11-09,230%,"3,8 months",10
革,Recognition,2015-01-30,Japanese::Vocabulary,2012-10-15,160%,"3,8 months",19
放送,Recognition,2015-01-25,Japanese::Vocabulary,2012-10-15,140%,"3,9 months",23
居間,Recognition,2015-01-11,Japanese::Vocabulary,2012-10-15,155%,"4,1 months",15
欧州,Recognition,2014-10-28,Japanese::Vocabulary,2014-03-14,230%,"4,2 months",10
倒れる,Recognition,2015-01-08,Japanese::Vocabulary,2011-02-21,130%,"4,2 months",29
霧,Recognition,2014-11-30,Japanese::Vocabulary,2012-10-15,215%,"4,2 months",12
急速,Recognition,2014-10-24,Japanese::Vocabulary,2012-10-15,200%,"4,2 months",11
騒ぐ,Recognition,2015-01-07,Japanese::Vocabulary,2012-10-15,130%,"4,3 months",39
工場,Recognition,2014-12-04,Japanese::Vocabulary,2012-10-15,135%,"4,3 months",24
招待,Recognition,2015-01-17,Japanese::Vocabulary,2012-10-15,130%,"4,3 months",39
突然,Recognition,2015-01-12,Japanese::Vocabulary,2013-11-25,230%,"4,3 months",11
移す,Recognition,(2014-06-11),Japanese::Vocabulary,2012-10-15,230%,"4,4 months",9
恩,Recognition,2014-12-05,Japanese::Vocabulary,2012-10-15,145%,"4,4 months",20
原子,Recognition,2014-10-28,Japanese,2014-03-17,250%,"4,4 months",7
犯罪,Recognition,2014-10-29,Japanese,2014-03-17,250%,"4,4 months",7
高速増殖炉,Recognition,2015-01-23,Japanese::Vocabulary,2010-09-30,195%,"4,4 months",17
経済,Recognition,2015-01-13,Japanese::Vocabulary,2012-10-15,130%,"4,4 months",28
倉庫,Recognition,2014-12-07,Japanese::Vocabulary,2013-10-10,195%,"4,4 months",17
犯人,Recognition,2014-11-01,Japanese,2014-03-17,250%,"4,5 months",7
翻訳,Recognition,2014-12-22,Japanese::Vocabulary,2012-10-15,210%,"4,5 months",13
多い,Recognition,2014-11-10,Japanese,2014-03-17,250%,"4,6 months",7
目次,Recognition,2014-12-13,Japanese::Vocabulary,2012-05-14,230%,"4,6 months",10
嬉しい,Recognition,2014-12-13,Japanese::Vocabulary,2012-10-15,175%,"4,6 months",21
申す,Recognition,2015-01-24,Japanese::Vocabulary,2012-10-15,160%,"4,7 months",22
緊張,Recognition,(2014-03-12),Japanese::Vocabulary,2012-10-15,250%,"4,8 months",3
蛙,Recognition,2015-01-31,Japanese::Vocabulary,2012-05-16,145%,"4,8 months",24
下がる,Recognition,2015-01-31,Japanese::Vocabulary,2012-10-15,160%,"4,8 months",22
兎,Recognition,2015-02-25,Japanese::Vocabulary,2012-10-15,200%,"4,9 months",11
近道,Recognition,2015-01-28,Japanese::Vocabulary,2013-06-14,190%,"4,9 months",24
裏切り者,Recognition,2014-11-20,Japanese::Vocabulary,2013-11-14,235%,"4,9 months",7
一日中,Recognition,2015-01-27,Japanese::Vocabulary,2013-11-24,180%,"4,9 months",19
想像,Recognition,2015-02-26,Japanese::Vocabulary,2013-11-28,200%,"4,9 months",12
優しい,Recognition,2015-01-07,Japanese::Vocabulary,2012-10-15,175%,"5,1 months",18
加減,Recognition,2015-02-08,Japanese::Vocabulary,2012-10-15,160%,"5,1 months",19
皮肉,Recognition,2014-11-19,Japanese::Vocabulary,2013-11-17,210%,"5,1 months",16
植える,Recognition,2015-02-11,Japanese::Vocabulary,2012-10-15,145%,"5,2 months",23
真理子はどう思ってるの？,Recognition,2014-11-21,Japanese,2014-03-06,250%,"5,2 months",8
打つ,Recognition,2014-12-26,Japanese::Vocabulary,2012-10-15,230%,"5,2 months",13
休暇,Recognition,2014-12-30,Japanese::Vocabulary,2012-10-15,165%,"5,2 months",17
残念,Recognition,2014-11-29,Japanese::Vocabulary,2012-10-15,230%,"5,2 months",12
正直,Recognition,2015-02-06,Japanese::Vocabulary,2013-11-28,200%,"5,2 months",14
記念,Recognition,2015-02-13,Japanese::Vocabulary,2012-10-15,165%,"5,3 months",20
巨大,Recognition,2015-02-14,Japanese::Vocabulary,2012-10-15,175%,"5,3 months",19
看護婦,Recognition,2015-02-15,Japanese::Vocabulary,2012-10-15,180%,"5,3 months",18
断り,Recognition,2015-02-19,Japanese::Vocabulary,2013-11-28,230%,"5,3 months",12
暖房,Recognition,2015-01-04,Japanese::Vocabulary,2012-10-15,150%,"5,4 months",15
嘘,Recognition,2015-02-12,Japanese::Vocabulary,2012-10-15,140%,"5,4 months",15
強力,Recognition,(2014-04-01),Japanese::Vocabulary,2012-10-15,250%,"5,4 months",3
滑る,Recognition,2014-10-19,Japanese::Vocabulary,2012-10-15,175%,"5,5 months",22
医療,Recognition,2015-02-22,Japanese::Vocabulary,2012-10-15,175%,"5,6 months",17
大根,Recognition,2015-03-23,Japanese::Vocabulary,2014-03-11,235%,"5,6 months",8
鋏,Recognition,2015-02-11,Japanese::Vocabulary,2011-12-14,230%,"5,6 months",11
記事,Recognition,2015-02-19,Japanese::Vocabulary,2012-10-15,210%,"5,6 months",14
地獄,Recognition,2015-03-17,Japanese::Vocabulary,2013-11-03,195%,"5,6 months",20
対象,Recognition,2015-02-23,Japanese::Vocabulary,2012-05-14,230%,"5,7 months",12
会場,Recognition,2015-03-02,Japanese::Vocabulary,2012-10-15,190%,"5,8 months",21
下着,Recognition,2014-10-26,Japanese::Vocabulary,2012-10-15,195%,"5,8 months",16
代表,Recognition,2015-03-06,Japanese::Vocabulary,2013-11-24,205%,"5,8 months",9
帰国,Recognition,2015-02-24,Japanese::Vocabulary,2014-03-04,230%,"5,8 months",12
栓抜き,Recognition,2015-01-15,Japanese,2014-03-17,250%,"5,9 months",7
日記,Recognition,2015-01-20,Japanese::Vocabulary,2012-10-15,230%,"5,9 months",11
帯,Recognition,2014-10-30,Japanese::Vocabulary,2012-10-15,195%,"5,9 months",15
抱く,Recognition,2014-11-05,Japanese::Vocabulary,2012-10-15,200%,"5,9 months",12
１：まことはフロリアンをがっかりさせる。 ２：まことはフロリアンにがっかりさせられる。,Recognition,2015-03-08,Japanese::Vocabulary,2013-11-28,235%,"5,9 months",7
大体,Recognition,2015-02-28,Japanese::Vocabulary,2012-10-15,155%,"6,0 months",29
原子力,Recognition,2015-01-18,Japanese,2014-03-17,250%,"6,0 months",7
化学分析,Recognition,2015-01-22,Japanese::Vocabulary,2014-03-18,250%,"6,0 months",7
人間,Recognition,2015-03-03,Japanese::Vocabulary,2013-11-17,210%,"6,0 months",18
灰皿,Recognition,2014-11-03,Japanese::Vocabulary,2010-11-09,195%,"6,0 months",20
具合,Recognition,2015-04-03,Japanese::Vocabulary,2012-10-15,180%,"6,1 months",19
不味い,Recognition,2015-03-06,Japanese::Vocabulary,2011-08-03,245%,"6,1 months",11
倍,Recognition,2015-03-06,Japanese::Vocabulary,2012-10-15,210%,"6,1 months",14
盛ん,Recognition,2015-03-08,Japanese::Vocabulary,2012-10-15,150%,"6,1 months",23
間違える,Recognition,2014-11-07,Japanese::Vocabulary,2012-10-15,195%,"6,2 months",14
金庫,Recognition,2015-03-09,Japanese::Vocabulary,2012-10-15,215%,"6,2 months",11
腕の傷は跡を残した。,Recognition,2015-04-05,Japanese::Vocabulary,2013-11-03,220%,"6,2 months",9
先々週,Recognition,2014-10-22,Japanese::Vocabulary,2013-11-28,250%,"6,3 months",6
原子核,Recognition,2015-01-27,Japanese,2014-03-17,250%,"6,3 months",7
盗む,Recognition,2014-11-10,Japanese::Vocabulary,2012-10-15,190%,"6,3 months",18
営業,Recognition,2015-03-10,Japanese::Vocabulary,2012-10-15,215%,"6,3 months",9
進む,Recognition,2015-03-13,Japanese::Vocabulary,2012-10-15,230%,"6,3 months",12
発音,Recognition,2015-02-02,Japanese::Vocabulary,2012-10-15,230%,"6,3 months",11
法律,Recognition,2015-04-09,Japanese::Vocabulary,2012-10-15,210%,"6,3 months",13
老い,Recognition,2015-03-17,Japanese::Vocabulary,2012-10-15,180%,"6,3 months",15
訳,Recognition,2015-03-15,Japanese::Vocabulary,2012-10-15,150%,"6,4 months",23
包む,Recognition,2015-03-15,Japanese::Vocabulary,2012-10-15,130%,"6,4 months",25
永遠,Recognition,2014-11-14,Japanese::Vocabulary,2013-10-20,235%,"6,4 months",7
警察,Recognition,2015-03-16,Japanese::Vocabulary,2012-10-15,230%,"6,4 months",12
祖父,Recognition,2015-03-17,Japanese::Vocabulary,2012-10-15,230%,"6,5 months",12
方々,Recognition,2014-11-16,Japanese::Vocabulary,2012-10-15,210%,"6,5 months",13
刈る,Recognition,2014-11-21,Japanese::Vocabulary,2012-10-15,195%,"6,5 months",13
貴重,Recognition,2014-11-22,Japanese::Vocabulary,2012-10-15,195%,"6,5 months",14
切断,Recognition,2015-02-02,Japanese,2014-03-06,250%,"6,5 months",7
流れ星,Recognition,2015-02-06,Japanese::Vocabulary,2014-03-14,250%,"6,5 months",7
寝坊,Recognition,2015-04-15,Japanese::Vocabulary,2012-10-15,210%,"6,5 months",17
一体,Recognition,2015-03-19,Japanese::Vocabulary,2012-10-15,215%,"6,5 months",10
どう思ってるのか教えてくれる？,Recognition,2015-02-04,Japanese,2014-03-06,250%,"6,5 months",8
合図,Recognition,2014-11-25,Japanese::Vocabulary,2012-10-15,200%,"6,6 months",13
孤独,Recognition,2015-04-19,Japanese::Vocabulary,2013-10-20,215%,"6,6 months",11
写す,Recognition,2015-03-26,Japanese::Vocabulary,2012-10-15,190%,"6,6 months",19
移る,Recognition,2015-02-23,Japanese::Vocabulary,2012-10-15,130%,"6,6 months",28
灰色,Recognition,2014-11-15,Japanese::Vocabulary,2013-10-03,235%,"6,7 months",8
崩れ,Recognition,2015-02-09,Japanese,2014-03-06,250%,"6,7 months",9
我慢,Recognition,2015-03-29,Japanese::Vocabulary,2012-10-15,215%,"6,7 months",12
風景,Recognition,2015-02-10,Japanese,2014-03-06,250%,"6,7 months",7
刺身,Recognition,2015-03-27,Japanese::Vocabulary,2011-05-05,230%,"6,8 months",11
細かい,Recognition,2015-03-31,Japanese::Vocabulary,2012-10-15,230%,"6,8 months",13
視覚,Recognition,2014-11-02,Japanese::Vocabulary,2012-05-08,195%,"6,8 months",11
雲,Recognition,2015-04-01,Japanese::Vocabulary,2013-11-03,195%,"6,8 months",15
悲しい,Recognition,2015-04-27,Japanese::Vocabulary,2012-10-15,210%,"6,9 months",16
彼が目を覚ますまで待ちましょう。,Recognition,2014-11-10,Japanese::Vocabulary,2013-11-24,250%,"6,9 months",7
間違えて理解する,Recognition,2014-11-10,Japanese::Vocabulary,2013-11-28,250%,"6,9 months",7
挟まる,Recognition,2015-02-14,Japanese,2014-03-03,250%,"6,9 months",7
付き合い初め,Recognition,2014-11-14,Japanese::Vocabulary,2013-11-28,250%,"6,9 months",6
沖,Recognition,2014-12-06,Japanese::Vocabulary,2012-10-15,200%,"7,0 months",13
漬ける,Recognition,2015-03-31,Japanese::Vocabulary,2012-10-15,230%,"7,0 months",11
招き猫,Recognition,2015-02-18,Japanese,2014-03-03,250%,"7,0 months",7
勝ち,Recognition,2015-04-08,Japanese::Vocabulary,2012-10-15,225%,"7,1 months",15
状況,Recognition,2014-12-09,Japanese::Vocabulary,2013-11-03,215%,"7,1 months",13
じきに,Recognition,2015-04-11,Japanese::Vocabulary,2013-11-28,215%,"7,1 months",14
真理子の視点からそれについて説明してくれる？,Recognition,2015-02-20,Japanese,2014-03-06,250%,"7,1 months",8
撮影,Recognition,2015-04-09,Japanese::Vocabulary,2011-07-26,230%,"7,1 months",11
関心,Recognition,2015-04-10,Japanese::Vocabulary,2012-10-15,195%,"7,1 months",14
過ごす,Recognition,2015-02-21,Japanese,2014-03-06,250%,"7,1 months",7
家具,Recognition,2014-12-06,Japanese::Vocabulary,2013-11-28,250%,"7,2 months",7
彼は想像力が豊だ。,Recognition,2014-11-30,Japanese::Vocabulary,2013-11-28,250%,"7,2 months",7
ステンレス銅,Recognition,2015-04-01,Japanese::Vocabulary,2014-03-18,250%,"7,2 months",7
報告,Recognition,2015-05-09,Japanese::Vocabulary,2011-03-09,230%,"7,3 months",11
今ごろ,Recognition,2014-11-26,Japanese::Vocabulary,2013-11-24,250%,"7,3 months",7
汽車,Recognition,2015-05-13,Japanese::Vocabulary,2012-10-15,210%,"7,4 months",17
跡,Recognition,2015-04-15,Japanese::Vocabulary,2012-10-15,165%,"7,4 months",19
済む,Recognition,2015-04-20,Japanese::Vocabulary,2012-10-15,230%,"7,5 months",12
株,Recognition,2014-10-20,Japanese::Vocabulary,2012-10-15,245%,"7,5 months",8
この区域に財宝が埋まっているという話だ。,Recognition,2015-04-17,Japanese::Vocabulary,2013-10-20,200%,"7,5 months",15
回転,Recognition,2015-03-20,Japanese::Vocabulary,2014-03-03,250%,"7,5 months",7
約束,Recognition,2015-04-21,Japanese::Vocabulary,2011-12-08,230%,"7,5 months",10
拝見,Recognition,2015-04-24,Japanese::Vocabulary,2012-10-15,135%,"7,5 months",19
待ち合わせ,Recognition,2014-12-17,Japanese::Vocabulary,2013-11-24,250%,"7,5 months",7
出身,Recognition,2014-12-17,Japanese::Vocabulary,2013-11-28,250%,"7,5 months",7
瞳,Recognition,2015-04-10,Japanese,2014-03-17,250%,"7,5 months",8
矢,Recognition,2015-05-16,Japanese::Vocabulary,2013-10-15,235%,"7,6 months",7
性格,Recognition,2014-12-19,Japanese::Vocabulary,2013-11-24,250%,"7,6 months",8
お湯をはる,Recognition,2014-12-18,Japanese::Vocabulary,2013-11-28,250%,"7,6 months",7
ピアノを運ぶ,Recognition,2015-04-16,Japanese,2014-03-11,235%,"7,6 months",9
先日,Recognition,2014-12-20,Japanese::Vocabulary,2013-11-24,250%,"7,6 months",7
可愛がる,Recognition,2014-12-20,Japanese::Vocabulary,2013-11-24,250%,"7,6 months",7
主人公,Recognition,2014-12-21,Japanese::Vocabulary,2013-11-28,250%,"7,6 months",7
貧しい,Recognition,2015-04-22,Japanese::Vocabulary,2013-10-15,230%,"7,7 months",13
摩天楼,Recognition,2014-12-22,Japanese::Vocabulary,2013-11-17,250%,"7,7 months",8
夕飯,Recognition,2014-12-13,Japanese::Vocabulary,2010-11-09,215%,"7,7 months",9
一般,Recognition,2014-10-21,Japanese::Vocabulary,2012-10-15,260%,"7,7 months",8
議論,Recognition,2015-04-29,Japanese::Vocabulary,2012-10-15,170%,"7,7 months",13
恐ろしい,Recognition,2015-04-27,Japanese::Vocabulary,2012-10-15,170%,"7,8 months",15
味噌,Recognition,2015-04-28,Japanese::Vocabulary,2012-10-15,230%,"7,8 months",11
面接,Recognition,2014-12-28,Japanese::Vocabulary,2013-11-24,250%,"7,9 months",8
いきなり,Recognition,2014-12-28,Japanese::Vocabulary,2013-11-28,250%,"7,9 months",7
次々,Recognition,2015-05-01,Japanese::Vocabulary,2013-11-24,215%,"7,9 months",14
鍵括弧,Recognition,2014-12-31,Japanese::Vocabulary,2013-11-17,250%,"8,0 months",8
快楽,Recognition,2015-01-05,Japanese::Vocabulary,2013-11-26,250%,"8,0 months",7
立場,Recognition,2015-04-23,Japanese::Vocabulary,2014-03-05,250%,"8,0 months",7
居眠り運転,Recognition,2015-05-06,Japanese::Vocabulary,2014-03-14,250%,"8,0 months",8
鳴る,Recognition,2015-05-03,Japanese::Vocabulary,2012-10-15,230%,"8,0 months",12
において,Recognition,2015-05-09,Japanese::Vocabulary,2013-11-25,215%,"8,0 months",14
立ち上がる,Recognition,2015-01-02,Japanese::Vocabulary,2013-11-17,250%,"8,0 months",7
期間,Recognition,2015-01-01,Japanese::Vocabulary,2013-11-28,250%,"8,0 months",6
葉,Recognition,2015-05-08,Japanese::Vocabulary,2012-10-15,230%,"8,1 months",12
栓,Recognition,2015-05-02,Japanese,2014-03-17,250%,"8,1 months",8
描く,Recognition,2015-02-24,Japanese::Vocabulary,2012-10-15,200%,"8,1 months",12
温暖,Recognition,2014-10-22,Japanese::Vocabulary,2012-10-15,215%,"8,1 months",8
給料,Recognition,2015-05-11,Japanese::Vocabulary,2012-10-15,180%,"8,1 months",15
皿を洗うのを手伝いましょう。,Recognition,2015-05-04,Japanese::Vocabulary,2014-03-14,250%,"8,1 months",7
共に,Recognition,2015-01-06,Japanese::Vocabulary,2013-11-17,250%,"8,2 months",7
絶望,Recognition,2015-01-11,Japanese::Vocabulary,2013-11-17,250%,"8,2 months",7
登場人物がうまく割り振られていた。,Recognition,2015-05-08,Japanese::Vocabulary,2013-11-28,220%,"8,2 months",8
原子炉,Recognition,2015-05-05,Japanese,2014-03-17,250%,"8,2 months",8
家事,Recognition,2015-05-06,Japanese::Vocabulary,2012-10-15,195%,"8,2 months",15
空気,Recognition,2015-02-21,Japanese::Vocabulary,2012-10-15,210%,"8,2 months",15
トムは首になった,Recognition,2015-01-14,Japanese::Vocabulary,2013-11-17,250%,"8,3 months",8
構成する,Recognition,2015-06-09,Japanese::Vocabulary,2011-01-31,165%,"8,3 months",16
かりかり勉強する,Recognition,2015-01-17,Japanese::Vocabulary,2013-11-17,250%,"8,3 months",8
隠す,Recognition,2015-02-24,Japanese::Vocabulary,2012-10-15,200%,"8,3 months",12
妻,Recognition,2015-05-04,Japanese,2014-03-06,250%,"8,3 months",7
会合,Recognition,2015-05-20,Japanese::Vocabulary,2012-10-15,180%,"8,4 months",17
望み,Recognition,2015-01-17,Japanese::Vocabulary,2013-11-17,250%,"8,4 months",7
以上,Recognition,2015-06-16,Japanese::Vocabulary,2012-10-15,160%,"8,4 months",25
隅,Recognition,2015-02-26,Japanese::Vocabulary,2012-10-15,210%,"8,4 months",14
表す,Recognition,2015-06-09,Japanese::Vocabulary,2012-10-15,170%,"8,4 months",15
近づける,Recognition,2015-01-18,Japanese::Vocabulary,2013-11-17,250%,"8,4 months",7
救う,Recognition,2014-10-31,Japanese::Vocabulary,2012-05-14,210%,"8,4 months",12
奥,Recognition,2015-03-05,Japanese::Vocabulary,2012-10-15,200%,"8,4 months",13
短気,Recognition,2015-01-19,Japanese::Vocabulary,2013-11-25,250%,"8,4 months",8
予報,Recognition,2015-05-18,Japanese::Vocabulary,2014-02-24,250%,"8,5 months",7
招き,Recognition,2015-05-09,Japanese,2014-03-03,250%,"8,5 months",7
心機一転,Recognition,2015-05-24,Japanese::Vocabulary,2014-03-07,250%,"8,5 months",7
易しい,Recognition,2015-06-01,Japanese,2014-03-17,250%,"8,5 months",8
予想,Recognition,2014-11-21,Japanese::Vocabulary,2012-07-03,190%,"8,5 months",15
気軽に,Recognition,2015-06-20,Japanese::Vocabulary,2014-02-20,230%,"8,5 months",13
狭い,Recognition,2015-05-11,Japanese,2014-03-03,250%,"8,6 months",8
昼間,Recognition,2015-05-27,Japanese::Vocabulary,2012-10-15,230%,"8,6 months",10
万引き,Recognition,2015-05-27,Japanese::Vocabulary,2014-03-14,250%,"8,6 months",8
世界大戦,Recognition,2015-03-06,Japanese::Vocabulary,2011-10-25,215%,"8,7 months",12
化学,Recognition,2015-05-29,Japanese::Vocabulary,2012-10-15,185%,"8,7 months",13
行動,Recognition,2015-01-27,Japanese::Vocabulary,2013-11-17,250%,"8,7 months",7
動詞,Recognition,2015-05-24,Japanese::Vocabulary,2014-02-24,250%,"8,7 months",8
転職,Recognition,2015-05-28,Japanese::Vocabulary,2014-03-03,250%,"8,7 months",7
近い事がついている,Recognition,2015-04-15,Japanese::Vocabulary,2013-11-17,235%,"8,7 months",8
括弧,Recognition,2015-04-16,Japanese::Vocabulary,2013-11-17,235%,"8,8 months",8
最初のころを思い出す。,Recognition,2015-06-30,Japanese::Vocabulary,2013-11-28,230%,"8,8 months",13
踊る,Recognition,2014-11-18,Japanese::Vocabulary,2012-10-15,210%,"8,8 months",9
取り替える,Recognition,2015-06-21,Japanese::Vocabulary,2012-10-15,180%,"8,8 months",17
招く,Recognition,2015-05-23,Japanese,2014-03-03,250%,"8,8 months",8
早まって喜ぶな,Recognition,2015-06-03,Japanese::Vocabulary,2014-03-14,250%,"8,8 months",8
各地,Recognition,2015-06-03,Japanese::Vocabulary,2014-03-13,250%,"8,8 months",7
不足,Recognition,2015-07-08,Japanese::Vocabulary,2011-02-03,230%,"8,9 months",13
脳,Recognition,2015-06-04,Japanese::Vocabulary,2014-03-05,250%,"8,9 months",7
原子炉停止,Recognition,2015-06-02,Japanese::Vocabulary,2014-03-18,250%,"8,9 months",7
変更,Recognition,2015-03-13,Japanese::Vocabulary,2011-02-22,215%,"8,9 months",14
苦い,Recognition,2015-05-30,Japanese::Vocabulary,2012-10-15,195%,"8,9 months",22
生まれ,Recognition,2014-10-27,Japanese::Vocabulary,2012-10-15,235%,"8,9 months",4
抜く,Recognition,2015-06-25,Japanese::Vocabulary,2013-10-15,215%,"8,9 months",12
仕方,Recognition,2014-10-26,Japanese::Vocabulary,2012-10-15,180%,"8,9 months",15
夕方,Recognition,2015-05-28,Japanese::Vocabulary,2014-02-24,250%,"8,9 months",7
湖,Recognition,2014-11-27,Japanese::Vocabulary,2012-10-15,215%,"9,0 months",7
酒,Recognition,2015-06-05,Japanese::Vocabulary,2014-02-24,250%,"9,0 months",6
商店街,Recognition,2015-05-24,Japanese,2014-03-06,250%,"9,0 months",7
操作,Recognition,(2014-03-07),Japanese::Vocabulary,2011-01-31,215%,"9,1 months",10
現す,Recognition,2015-06-30,Japanese::Vocabulary,2012-10-15,185%,"9,1 months",14
住人,Recognition,2014-11-21,Japanese::Vocabulary,2011-11-21,215%,"9,1 months",11
市民,Recognition,2015-06-12,Japanese::Vocabulary,2012-10-15,195%,"9,1 months",18
現れ,Recognition,2014-11-21,Japanese::Vocabulary,2012-10-15,220%,"9,1 months",6
邪悪,Recognition,2015-02-10,Japanese::Vocabulary,2011-04-28,225%,"9,2 months",14
深い,Recognition,2014-12-05,Japanese::Vocabulary,2012-10-15,215%,"9,2 months",8
外出,Recognition,2015-03-29,Japanese::Vocabulary,2012-10-15,205%,"9,2 months",7
四字熟語,Recognition,2015-06-16,Japanese::Vocabulary,2014-03-07,250%,"9,2 months",7
柔道,Recognition,2015-04-03,Japanese::Vocabulary,2012-10-15,215%,"9,4 months",12
